"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"10","群馬県","10206","沼田市","102060043000","利根町青木","36.628458","139.167064","0","1"
"10","群馬県","10206","沼田市","102060044000","利根町穴原","36.650409","139.203304","0","1"
"10","群馬県","10206","沼田市","102060045000","利根町石戸新田","36.637504","139.142662","0","1"
"10","群馬県","10206","沼田市","102060046000","利根町老神","36.672142","139.207652","0","1"
"10","群馬県","10206","沼田市","102060047000","利根町大原","36.682098","139.192115","0","1"
"10","群馬県","10206","沼田市","102060048000","利根町大楊","36.679382","139.222323","0","1"
"10","群馬県","10206","沼田市","102060049000","利根町追貝","36.698052","139.243764","0","1"
"10","群馬県","10206","沼田市","102060050000","利根町柿平","36.625837","139.199854","0","1"
"10","群馬県","10206","沼田市","102060051000","利根町小松","36.621696","139.214506","0","1"
"10","群馬県","10206","沼田市","102060052000","利根町砂川","36.610776","139.164244","0","1"
"10","群馬県","10206","沼田市","102060053000","利根町園原","36.655456","139.183301","0","1"
"10","群馬県","10206","沼田市","102060054000","利根町高戸谷","36.700807","139.196917","0","1"
"10","群馬県","10206","沼田市","102060055000","利根町多那","36.637004","139.135049","0","1"
"10","群馬県","10206","沼田市","102060056000","利根町千鳥","36.718434","139.219392","0","1"
"10","群馬県","10206","沼田市","102060057000","利根町二本松","36.622230","139.145895","0","1"
"10","群馬県","10206","沼田市","102060058000","利根町根利","36.627883","139.272209","0","1"
"10","群馬県","10206","沼田市","102060059000","利根町日影南郷","36.622986","139.185818","0","1"
"10","群馬県","10206","沼田市","102060060000","利根町日向南郷","36.635346","139.191539","0","1"
"10","群馬県","10206","沼田市","102060061000","利根町平川","36.731769","139.293763","0","1"
"10","群馬県","10206","沼田市","102060062000","利根町輪組","36.634134","139.155671","0","1"
"10","群馬県","10206","沼田市","102060063000","中発知町","36.709801","139.061534","0","1"
"10","群馬県","10206","沼田市","102060064000","中町","36.644667","139.045973","0","1"
"10","群馬県","10206","沼田市","102060065000","奈良町","36.683358","139.071085","0","1"
"10","群馬県","10206","沼田市","102060066000","西倉内町","36.646969","139.041395","0","1"
"10","群馬県","10206","沼田市","102060067000","西原新町","36.644945","139.053433","0","1"
"10","群馬県","10206","沼田市","102060068000","沼須町","36.631214","139.054711","0","1"
"10","群馬県","10206","沼田市","102060069000","馬喰町","36.642447","139.047956","0","1"
"10","群馬県","10206","沼田市","102060070000","原町","36.669471","139.028110","0","1"
"10","群馬県","10206","沼田市","102060071000","榛名町","36.645343","139.037800","0","1"
"10","群馬県","10206","沼田市","102060072000","東倉内町","36.647901","139.045320","0","1"
"10","群馬県","10206","沼田市","102060073000","東原新町","36.646610","139.056890","0","1"
"10","群馬県","10206","沼田市","102060074000","坊新田町","36.641017","139.046549","0","1"
"10","群馬県","10206","沼田市","102060075000","発知新田町","36.694962","139.061686","0","1"
"10","群馬県","10206","沼田市","102060076000","堀廻町","36.663032","139.033671","0","1"
"10","群馬県","10206","沼田市","102060077000","町田町","36.664126","139.049132","0","1"
"10","群馬県","10206","沼田市","102060078000","屋形原町","36.603365","139.022900","0","1"
"10","群馬県","10206","沼田市","102060079000","柳町","36.654216","139.046486","0","1"
"10","群馬県","10206","沼田市","102060080000","横塚町","36.664609","139.083935","0","1"
"10","群馬県","10207","館林市","102070001000","青柳町","36.222711","139.517168","0","1"
"10","群馬県","10207","館林市","102070002000","赤土町","36.241439","139.517577","0","1"
"10","群馬県","10207","館林市","102070003000","赤生田町","36.226948","139.565736","0","1"
"10","群馬県","10207","館林市","102070004000","赤生田本町","36.222846","139.556361","0","1"
"10","群馬県","10207","館林市","102070005000","朝日町","36.252652","139.538788","0","1"
"10","群馬県","10207","館林市","102070006000","足次町","36.265533","139.537675","0","1"
"10","群馬県","10207","館林市","102070007000","入ケ谷町","36.213907","139.500984","0","1"
"10","群馬県","10207","館林市","102070008001","大街道一丁目","36.252922","139.525729","0","3"
"10","群馬県","10207","館林市","102070008002","大街道二丁目","36.257185","139.521983","0","3"
"10","群馬県","10207","館林市","102070008003","大街道三丁目","36.255627","139.528714","0","3"
"10","群馬県","10207","館林市","102070009000","大島町","36.259038","139.597109","0","1"
"10","群馬県","10207","館林市","102070010000","大新田町","36.261359","139.550456","0","1"
"10","群馬県","10207","館林市","102070011000","大手町","36.247535","139.538044","0","1"
"10","群馬県","10207","館林市","102070012000","大谷町","36.243576","139.500852","0","1"
"10","群馬県","10207","館林市","102070013000","岡野町","36.264594","139.525716","0","1"
"10","群馬県","10207","館林市","102070014000","尾曳町","36.246115","139.547961","0","1"
"10","群馬県","10207","館林市","102070015000","加法師町","36.250884","139.546721","0","1"
"10","群馬県","10207","館林市","102070016000","上赤生田町","36.225515","139.547471","0","1"
"10","群馬県","10207","館林市","102070017000","上早川田町","36.275887","139.534802","0","1"
"10","群馬県","10207","館林市","102070018000","上三林町","36.218622","139.486826","0","1"
"10","群馬県","10207","館林市","102070019000","北成島町","36.254594","139.513499","0","1"
"10","群馬県","10207","館林市","102070020000","木戸町","36.277385","139.518890","0","1"
"10","群馬県","10207","館林市","102070021000","楠町","36.243573","139.575080","0","1"
"10","群馬県","10207","館林市","102070022000","小桑原町","36.232178","139.525330","0","1"
"10","群馬県","10207","館林市","102070023000","近藤町","36.236273","139.502334","0","1"
"10","群馬県","10207","館林市","102070024000","栄町","36.247555","139.523918","0","1"
"10","群馬県","10207","館林市","102070025000","坂下町","36.258287","139.534871","0","1"
"10","群馬県","10207","館林市","102070026000","下早川田町","36.271184","139.547734","0","1"
"10","群馬県","10207","館林市","102070027000","下三林町","36.221961","139.503899","0","1"
"10","群馬県","10207","館林市","102070028000","城町","36.245845","139.541187","0","1"
"10","群馬県","10207","館林市","102070029000","新栄町","36.252197","139.521996","0","1"
"10","群馬県","10207","館林市","102070030001","新宿一丁目","36.239137","139.528719","0","3"
"10","群馬県","10207","館林市","102070030002","新宿二丁目","36.238438","139.524281","0","3"
"10","群馬県","10207","館林市","102070031000","諏訪町","36.230071","139.521847","0","1"
"10","群馬県","10207","館林市","102070032000","瀬戸谷町","36.252711","139.543731","0","1"
"10","群馬県","10207","館林市","102070033000","代官町","36.252612","139.532220","0","1"
"10","群馬県","10207","館林市","102070034000","台宿町","36.253894","139.534657","0","1"
"10","群馬県","10207","館林市","102070035000","高根町","36.265425","139.514961","0","1"
"10","群馬県","10207","館林市","102070036000","田谷町","36.254310","139.586506","0","1"
"10","群馬県","10207","館林市","102070037000","千塚町","36.257636","139.570093","0","1"
"10","群馬県","10207","館林市","102070038000","千代田町","36.244002","139.530160","0","1"
"10","群馬県","10207","館林市","102070039000","つつじ町","36.241096","139.547088","0","1"
"10","群馬県","10207","館林市","102070040000","当郷町","36.249703","139.562355","0","1"
"10","群馬県","10207","館林市","102070041000","苗木町","36.230033","139.511207","0","1"
"10","群馬県","10207","館林市","102070042000","仲町","36.248551","139.530123","0","1"
"10","群馬県","10207","館林市","102070043000","成島町","36.247523","139.501167","0","1"
"10","群馬県","10207","館林市","102070044000","西高根町","36.259731","139.512066","0","1"
"10","群馬県","10207","館林市","102070045000","西本町","36.251553","139.529876","0","1"
"10","群馬県","10207","館林市","102070046000","西美園町","36.232228","139.529059","0","1"
"10","群馬県","10207","館林市","102070047000","野辺町","36.218196","139.468786","0","1"
"10","群馬県","10207","館林市","102070048000","花山町","36.239088","139.557481","0","1"
"10","群馬県","10207","館林市","102070049000","羽附旭町","36.228417","139.576345","0","1"
"10","群馬県","10207","館林市","102070050000","羽附町","36.231910","139.565560","0","1"
"10","群馬県","10207","館林市","102070051000","東広内町","36.257014","139.545395","0","1"
"10","群馬県","10207","館林市","102070052000","東美園町","36.233171","139.540834","0","1"
"10","群馬県","10207","館林市","102070053000","日向町","36.267043","139.502147","0","1"
"10","群馬県","10207","館林市","102070054000","広内町","36.257933","139.539718","0","1"
"10","群馬県","10207","館林市","102070055000","富士原町","36.238780","139.516591","0","1"
"10","群馬県","10207","館林市","102070056000","富士見町","36.243110","139.524525","0","1"
"10","群馬県","10207","館林市","102070057000","分福町","36.223881","139.522197","0","1"
"10","群馬県","10207","館林市","102070058000","傍示塚町","36.278511","139.527576","0","1"
"10","群馬県","10207","館林市","102070059000","細内町","36.258068","139.559315","0","1"
"10","群馬県","10207","館林市","102070060000","堀工町","36.224841","139.532499","0","1"
"10","群馬県","10207","館林市","102070061001","本町一丁目","36.249552","139.534771","0","3"
"10","群馬県","10207","館林市","102070061002","本町二丁目","36.246409","139.531740","0","3"
"10","群馬県","10207","館林市","102070061003","本町三丁目","36.244717","139.535964","0","3"
"10","群馬県","10207","館林市","102070061004","本町四丁目","36.242456","139.534265","0","3"
"10","群馬県","10207","館林市","102070062000","松沼町","36.255041","139.502188","0","1"
"10","群馬県","10207","館林市","102070063001","松原一丁目","36.240653","139.539199","0","3"
"10","群馬県","10207","館林市","102070063002","松原二丁目","36.235940","139.545763","0","3"
"10","群馬県","10207","館林市","102070063003","松原三丁目","36.235517","139.540276","0","3"
"10","群馬県","10207","館林市","102070064000","美園町","36.232620","139.534078","0","1"
"10","群馬県","10207","館林市","102070065001","緑町一丁目","36.238562","139.531803","0","3"
"10","群馬県","10207","館林市","102070065002","緑町二丁目","36.238025","139.536680","0","3"
"10","群馬県","10207","館林市","102070066000","南美園町","36.230548","139.542493","0","1"
"10","群馬県","10207","館林市","102070067000","四ツ谷町","36.249573","139.576644","0","1"
"10","群馬県","10207","館林市","102070068000","若宮町","36.254446","139.550823","0","1"
"10","群馬県","10208","渋川市","102080001000","赤城町勝保沢","36.523192","139.048309","0","1"
"10","群馬県","10208","渋川市","102080002000","赤城町上三原田","36.508536","139.043628","0","1"
"10","群馬県","10208","渋川市","102080003000","赤城町北赤城山","36.562036","139.138453","0","1"
"10","群馬県","10208","渋川市","102080004000","赤城町北上野","36.533952","139.054832","0","1"
"10","群馬県","10208","渋川市","102080005000","赤城町栄","36.516750","139.081483","0","1"
"10","群馬県","10208","渋川市","102080006000","赤城町敷島","36.534969","139.038727","0","1"
"10","群馬県","10208","渋川市","102080007000","赤城町滝沢","36.514255","139.043937","0","1"
"10","群馬県","10208","渋川市","102080008000","赤城町棚下","36.575661","139.061763","0","1"
"10","群馬県","10208","渋川市","102080009000","赤城町樽","36.508994","139.022321","0","1"
"10","群馬県","10208","渋川市","102080010000","赤城町津久田","36.551440","139.049646","0","1"
"10","群馬県","10208","渋川市","102080011000","赤城町長井小川田","36.561064","139.066489","0","1"
"10","群馬県","10208","渋川市","102080012000","赤城町溝呂木","36.518903","139.063149","0","1"
"10","群馬県","10208","渋川市","102080013000","赤城町見立","36.514616","139.034375","0","1"
"10","群馬県","10208","渋川市","102080014000","赤城町南赤城山","36.533282","139.098776","0","1"
"10","群馬県","10208","渋川市","102080015000","赤城町三原田","36.505948","139.030909","0","1"
"10","群馬県","10208","渋川市","102080016000","赤城町宮田","36.525189","139.030832","0","1"
"10","群馬県","10208","渋川市","102080017000","赤城町深山","36.564016","139.096408","0","1"
"10","群馬県","10208","渋川市","102080018000","赤城町持柏木","36.503269","139.052259","0","1"
"10","群馬県","10208","渋川市","102080019000","阿久津","36.506671","139.006712","0","1"
"10","群馬県","10208","渋川市","102080020000","有馬","36.469138","138.982007","0","1"
"10","群馬県","10208","渋川市","102080021000","伊香保町伊香保","36.490004","138.922353","0","1"
